date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure
2021-02-02,Hyderabad,foggy,17,3,10,0,4.0,no,34,1008

2021-02-01,Hyderabad,partially cloudy,27,3,20,0,10.5,e,29,991

2021-01-31,Hyderabad,sunny,21,12,18,0,13.2,no,35,1130

2021-01-30,Hyderabad,rainy,29,20,25,108,4.1,ne,67,984

2021-01-29,Hyderabad,rainy,15,4,8,169,5.7,ne,44,1040

2022-01-28,Warangal,partially cloudy,12,3,6,0,3.9,no,24,1033

2022-01-27,Warangal,foggy,16,1,13,0,1.0,no,55,962

2022-01-26,Warangal,sunny,21,6,9,0,11.9,s,30,1149

2022-01-25,Warangal,sunny,10,0,3,0,13.6,e,49,967

2022-01-24,Warangal,sunny,12,0,4,0,3.3,n,44,1154

2022-01-23,Warangal,partially cloudy,13,2,5,0,1.9,o,67,1020

2022-01-22,Warangal,sunny,29,21,25,0,4.4,o,32,951

2022-01-21,Warangal,rainy,12,1,5,182,1.2,no,64,1126

2022-01-20,Warangal,foggy,17,2,10,0,8.7,s,67,982

2022-01-19,Warangal,sunny,16,1,5,0,13.2,se,66,1052

2022-01-18,Warangal,rainy,15,6,9,104,6.2,so,38,1109

2022-01-17,Warangal,partially cloudy,22,2,15,0,7.3,ne,44,987

2022-01-16,Warangal,sunny,22,14,19,0,6.9,o,61,1142

2022-01-15,Warangal,rainy,25,14,17,76,10.6,no,15,1059

2022-01-14,Warangal,partially cloudy,12,0,3,0,11.6,o,24,1082

2022-01-13,Warangal,partially cloudy,12,4,7,0,13.0,no,39,1137

2022-01-12,Warangal,cloudy,19,0,16,0,6.4,no,60,1016

2022-01-11,Warangal,sunny,20,5,13,0,13.4,o,56,1052

2022-01-10,Warangal,sunny,11,1,5,0,15.0,s,14,1150

2022-01-09,Warangal,cloudy,17,9,13,0,7.5,so,60,1114

2022-01-08,Warangal,rainy,15,7,11,53,12.0,n,28,1157

2022-01-07,Warangal,sunny,30,0,20,0,12.1,e,30,1005

2022-01-06,Warangal,sunny,29,0,13,0,3.5,o,44,1152

2022-01-05,Warangal,sunny,13,5,9,0,4.7,so,30,996

2022-01-04,Warangal,sunny,28,19,23,0,9.6,no,31,1156

2022-01-03,Warangal,partially cloudy,10,0,3,0,2.1,o,39,973

2022-01-02,Warangal,rainy,16,2,8,47,12.3,ne,28,983

2022-01-01,Warangal,sunny,29,3,21,0,14.6,e,70,977

2021-12-31,Warangal,partially cloudy,27,7,14,0,1.6,ne,47,1156

2021-12-30,Warangal,sunny,16,8,13,0,6.0,no,20,1010

2021-12-29,Warangal,rainy,18,8,15,193,6.5,so,58,1188

2021-12-28,Warangal,hurricane,27,1,13,178,10.5,ne,15,1142

2021-12-27,Warangal,sunny,28,1,10,0,5.6,so,42,1026

2021-12-26,Warangal,tornado,29,9,12,0,9.9,n,61,1130

2021-12-25,Warangal,rainy,25,12,18,18,13.5,ne,10,1099

2021-12-24,Warangal,stormy,16,6,12,153,12.4,e,51,1143

2021-12-23,Warangal,sunny,25,12,22,0,9.9,no,28,959

2021-12-22,Warangal,sunny,27,4,7,0,1.8,so,51,1056

2021-12-21,Warangal,partially cloudy,23,0,18,0,3.9,so,69,966

2021-12-20,Warangal,rainy,20,2,11,44,11.2,e,68,1045

2021-12-19,Warangal,rainy,14,6,10,190,10.8,o,51,1027

2021-12-18,Warangal,partially cloudy,19,3,13,0,14.9,o,41,1137

2021-12-17,Warangal,sunny,11,2,8,0,1.0,so,32,1123

2021-12-16,Warangal,stormy,20,4,11,15,5.0,o,29,987

2021-12-15,Warangal,rainy,19,10,16,135,11.3,n,69,1053

2021-12-14,Warangal,sunny,25,5,12,0,10.1,s,37,1078

2021-12-13,Warangal,sunny,21,4,14,0,10.8,n,50,1064

2021-12-12,Warangal,stormy,17,4,13,135,13.9,ne,28,1025

2021-12-11,Warangal,tornado,26,13,23,0,3.2,no,47,1187

2021-12-10,Warangal,partially cloudy,30,9,23,0,3.5,no,31,1137

2021-12-09,Warangal,sunny,24,13,16,0,10.1,s,21,1061

2021-12-08,Warangal,sunny,27,13,23,0,6.7,s,51,1061

2021-12-07,Warangal,sunny,24,9,17,0,8.0,no,61,1044

2021-12-06,Warangal,rainy,30,20,27,19,3.1,se,25,1146

2021-12-05,Warangal,sunny,23,9,13,0,14.3,s,64,1022

2021-12-04,Warangal,hurricane,19,3,15,58,14.3,so,49,1004

2021-12-03,Warangal,rainy,28,6,14,25,3.9,s,34,969

2021-12-02,Warangal,sunny,25,2,17,0,14.0,n,53,1069

2021-12-01,Warangal,rainy,10,2,6,84,5.6,n,64,1077

2021-11-30,Warangal,sunny,21,3,8,0,10.4,o,62,1051

2021-11-29,Warangal,stormy,16,8,13,83,11.6,s,38,1129

2021-11-28,Warangal,stormy,26,15,22,86,2.3,ne,38,994

2021-11-27,Warangal,rainy,13,3,7,111,5.2,ne,52,995

2021-11-26,Warangal,sunny,16,1,6,0,5.3,n,21,975

2021-11-25,Warangal,sunny,25,11,21,0,2.3,so,54,1119

2021-11-24,Warangal,sunny,28,1,16,0,14.7,so,62,1016

2021-11-23,Warangal,sunny,26,3,20,0,4.4,no,32,1152

2021-11-22,Warangal,rainy,12,3,8,132,5.4,no,55,1097

2021-11-21,Warangal,rainy,16,5,12,79,12.0,e,44,977

2021-11-20,Warangal,hurricane,15,6,11,106,13.5,n,48,1117

2021-11-19,Warangal,partially cloudy,18,8,12,0,8.9,se,22,1150

2021-11-18,Warangal,sunny,30,21,25,0,2.4,ne,39,1153

2021-11-17,Warangal,cloudy,27,8,22,0,9.9,no,25,1188

2021-11-16,Warangal,partially cloudy,15,7,12,0,3.1,e,11,1149

2021-11-15,Warangal,sunny,27,17,24,0,10.0,e,38,989

2021-11-14,Warangal,sunny,27,0,24,0,0.6,se,56,988

2021-11-13,Warangal,sunny,24,5,17,0,9.4,o,21,1161

2021-11-12,Warangal,partially cloudy,25,13,18,0,13.0,s,38,1032

2021-11-11,Warangal,rainy,20,5,8,27,15.0,ne,47,1025

2021-11-10,Warangal,partially cloudy,20,4,8,0,12.0,se,43,1099

2021-11-09,Warangal,sunny,23,11,19,0,6.3,no,26,990

2021-11-08,Warangal,cloudy,23,5,9,0,1.4,e,18,1190

2021-11-07,Warangal,partially cloudy,24,2,21,0,2.8,n,19,993

2021-11-06,Warangal,sunny,22,10,13,0,3.1,no,59,1165

2021-11-05,Warangal,partially cloudy,20,6,11,0,8.7,o,45,996

2021-11-04,Warangal,sunny,19,10,13,0,2.7,n,49,1015

2021-11-03,Warangal,rainy,22,3,18,45,6.4,o,37,950

2021-11-02,Warangal,partially cloudy,21,3,8,0,4.9,no,34,1003

2021-11-01,Warangal,sunny,30,20,26,0,11.5,no,70,1087

2021-10-31,Warangal,sunny,21,13,18,0,3.1,ne,49,1014

2021-10-30,Warangal,sunny,13,4,7,0,1.9,n,24,1120

2021-10-29,Warangal,cloudy,25,2,18,0,11.1,ne,11,1179

2021-10-28,Warangal,sunny,20,12,16,0,13.4,s,22,1183

2021-10-27,Warangal,rainy,27,18,22,85,1.5,se,46,1019

2021-10-26,Warangal,sunny,15,6,11,0,7.8,so,41,1001

2021-10-25,Warangal,rainy,13,4,10,87,4.3,s,43,1197

2021-10-24,Warangal,sunny,26,18,21,0,1.1,so,46,1169

2021-10-23,Warangal,stormy,17,4,7,11,9.7,n,43,1058

2021-10-22,Warangal,sunny,19,0,16,0,12.4,se,10,1056

2021-10-21,Warangal,partially cloudy,27,16,23,0,0.9,so,67,1139

2021-10-20,Warangal,partially cloudy,12,4,9,0,1.1,s,22,1028

2021-10-19,Warangal,partially cloudy,16,0,5,0,10.8,ne,42,1057

2021-10-18,Warangal,rainy,15,7,11,194,7.7,n,49,1126

2021-10-17,Warangal,sunny,14,2,5,0,10.7,s,53,1031

2021-10-16,Warangal,partially cloudy,11,3,8,0,12.6,ne,26,973

2021-10-15,Warangal,rainy,16,0,3,184,2.0,e,29,1036

2021-10-14,Warangal,rainy,26,18,21,195,13.3,e,23,978

2021-10-13,Warangal,hurricane,28,2,21,73,10.1,se,63,974

2021-10-12,Warangal,sunny,21,9,17,0,14.9,ne,47,1016

2021-10-11,Warangal,partially cloudy,11,0,5,0,10.4,se,10,963

2021-10-10,Warangal,rainy,27,13,17,10,5.6,no,31,1162

2021-10-09,Warangal,stormy,14,0,5,50,0.9,no,14,1160

2021-10-08,Warangal,sunny,23,10,19,0,0.7,s,60,1157

2021-10-07,Warangal,sunny,11,3,8,0,1.3,so,53,1093

2021-10-06,Warangal,sunny,24,14,17,0,2.9,e,69,1190

2021-10-05,Warangal,rainy,15,4,10,76,12.1,n,34,1038

2021-10-04,Warangal,sunny,26,17,23,0,5.5,se,55,1172

2021-10-03,Warangal,foggy,26,2,18,0,9.6,so,32,1011

2021-10-02,Warangal,stormy,18,8,15,77,7.0,no,68,1130

2021-10-01,Warangal,rainy,13,5,10,85,9.0,n,24,1009

2021-09-30,Warangal,rainy,24,0,10,200,10.2,s,37,1129

2021-09-29,Warangal,sunny,19,3,13,0,14.6,n,15,1188

2021-09-28,Warangal,partially cloudy,15,3,8,0,3.5,no,27,1119

2021-09-27,Warangal,sunny,23,7,13,0,11.8,n,21,1062

2021-09-26,Warangal,sunny,13,2,6,0,4.8,no,37,1058

2021-09-25,Warangal,sunny,27,16,19,0,9.7,e,53,1089

2021-09-24,Warangal,sunny,19,10,15,0,13.2,ne,10,1055

2021-09-23,Warangal,cloudy,14,6,11,0,14.2,se,62,1057

2021-09-22,Warangal,sunny,15,4,9,0,4.6,e,69,1009

2021-09-21,Warangal,sunny,23,6,13,0,3.5,ne,37,1113

2021-09-20,Warangal,sunny,17,1,11,0,14.0,e,21,1174

2021-09-19,Warangal,rainy,13,3,8,70,14.7,no,28,1075

2021-09-18,Warangal,cloudy,12,2,8,0,2.9,e,50,1143

2021-09-17,Warangal,rainy,18,4,13,27,3.6,so,65,1037

2021-09-16,Warangal,partially cloudy,11,2,5,0,10.8,ne,32,1056

2021-09-15,Warangal,rainy,12,3,6,69,6.1,s,15,1133

2021-09-14,Warangal,hurricane,24,4,14,184,8.7,n,34,1142

2021-09-13,Warangal,foggy,16,2,12,0,13.8,se,13,1012

2021-09-12,Warangal,partially cloudy,13,4,8,0,5.4,ne,70,1164

2021-09-11,Warangal,hurricane,23,4,15,65,3.3,ne,58,985

2021-09-10,Warangal,rainy,22,9,19,95,7.3,se,12,959

2021-09-09,Warangal,cloudy,10,2,6,0,13.4,no,70,1029

2021-09-08,Warangal,partially cloudy,19,11,16,0,10.5,se,15,979

2021-09-07,Warangal,cloudy,15,6,12,0,1.0,so,40,1050

2021-09-06,Warangal,foggy,21,11,18,0,6.8,o,14,970

2021-09-05,Warangal,rainy,25,14,19,63,9.2,no,69,1133

2021-09-04,Warangal,rainy,13,5,9,68,3.6,se,35,991

2021-09-03,Warangal,rainy,27,18,23,43,2.4,ne,29,1198

2021-09-02,Warangal,sunny,15,0,5,0,10.7,o,60,989

2021-09-01,Warangal,sunny,16,6,13,0,8.7,so,69,1088

2021-08-31,Warangal,sunny,18,10,15,0,13.6,no,47,983

2021-08-30,Warangal,hurricane,19,10,14,37,11.2,se,62,974

2021-08-29,Warangal,rainy,12,0,6,39,7.2,se,70,1163

2021-08-28,Warangal,rainy,15,7,11,62,0.9,s,10,1070

2021-08-27,Warangal,partially cloudy,10,0,5,0,14.8,ne,19,960

2021-08-26,Warangal,rainy,25,13,19,62,3.1,no,17,1159

2021-08-25,Warangal,foggy,19,0,16,0,9.1,s,63,1125

2021-08-24,Warangal,sunny,28,6,11,0,4.0,so,49,973

2021-08-23,Warangal,rainy,10,0,4,151,11.9,e,65,1060

2021-08-22,Warangal,partially cloudy,26,2,8,0,2.8,ne,52,987

2021-08-21,Warangal,rainy,14,6,11,123,9.3,n,66,995

2021-08-20,Warangal,rainy,21,4,14,194,13.9,s,29,1195

2021-08-19,Warangal,sunny,23,9,13,0,3.0,o,56,959

2021-08-18,Warangal,rainy,15,0,11,78,13.2,o,66,1184

2021-08-17,Warangal,partially cloudy,16,2,7,0,12.7,s,70,998

2021-08-16,Warangal,partially cloudy,11,3,7,0,13.9,o,49,1111

2021-08-15,Warangal,rainy,28,8,16,166,4.5,o,68,1049

2021-08-14,Warangal,cloudy,13,5,8,0,5.6,n,50,1099

2021-08-13,Warangal,cloudy,19,3,13,0,8.3,so,45,997

2021-08-12,Warangal,hurricane,11,2,5,170,3.0,se,19,975

2021-08-11,Warangal,sunny,19,4,12,0,0.7,o,24,1062

2021-08-10,Warangal,tornado,12,2,8,0,7.9,so,31,1194

2021-08-09,Warangal,sunny,13,5,9,0,7.9,s,26,1122

2021-08-08,Warangal,partially cloudy,30,4,20,0,2.5,no,27,1110

2021-08-07,Warangal,sunny,16,3,9,0,14.7,no,30,1011

2021-08-06,Warangal,sunny,17,7,12,0,1.9,no,14,1105

2021-08-05,Warangal,sunny,22,13,17,0,10.9,e,50,1004

2021-08-04,Warangal,rainy,16,4,9,124,3.0,no,33,1094

2021-08-03,Warangal,partially cloudy,11,0,7,0,4.2,n,11,967

2021-08-02,Warangal,rainy,29,12,20,131,13.3,s,18,1056

2021-08-01,Warangal,rainy,26,8,20,187,7.7,o,63,1180

2021-07-31,Warangal,rainy,21,12,16,84,9.7,ne,59,970

2021-07-30,Warangal,sunny,11,1,8,0,13.9,so,60,1174

2021-07-29,Warangal,rainy,22,12,15,36,13.0,ne,34,1091

2021-07-28,Warangal,stormy,11,2,6,112,4.0,o,44,1082

2021-07-27,Warangal,partially cloudy,14,0,7,0,11.9,so,20,1083

2021-07-26,Warangal,sunny,24,1,13,0,8.0,e,65,1066

2021-07-25,Warangal,sunny,25,6,11,0,13.6,o,53,1147

2021-07-24,Warangal,sunny,21,10,17,0,10.2,n,52,1173

2021-07-23,Warangal,rainy,16,2,5,98,14.2,ne,49,978

2021-07-22,Warangal,rainy,26,6,14,197,13.7,o,55,986

2021-07-21,Warangal,sunny,20,12,15,0,14.7,s,61,1054

2021-07-20,Warangal,rainy,16,8,11,20,2.2,n,57,1006

2021-07-19,Warangal,foggy,21,10,15,0,0.8,no,64,1088

2021-07-18,Warangal,rainy,29,10,24,78,2.7,e,45,972

2021-07-17,Warangal,sunny,27,11,23,0,10.4,so,63,1003

2021-07-16,Warangal,sunny,11,1,6,0,5.5,e,30,1051

2021-07-15,Warangal,partially cloudy,22,7,17,0,2.7,o,58,1118

2021-07-14,Warangal,partially cloudy,22,4,15,0,11.1,e,16,1165

2021-07-13,Warangal,sunny,30,3,10,0,9.9,n,70,1143

2021-07-12,Warangal,tornado,26,2,22,0,1.6,e,58,1081

2021-07-11,Warangal,partially cloudy,25,7,18,0,1.3,so,34,1085

2021-07-10,Warangal,rainy,13,3,10,183,14.5,no,26,967

2021-07-09,Warangal,cloudy,12,4,9,0,3.7,so,19,1098

2021-07-08,Warangal,rainy,27,7,20,86,14.6,ne,15,1091

2021-07-07,Warangal,sunny,19,1,11,0,3.3,s,65,1125

2021-07-06,Warangal,rainy,14,0,11,86,10.2,s,64,1027

2021-07-05,Warangal,rainy,30,12,23,132,5.7,e,58,1189

2021-07-04,Warangal,sunny,20,0,15,0,1.3,s,63,1066

2021-07-03,Warangal,rainy,11,1,6,16,11.0,ne,66,1169

2021-07-02,Warangal,cloudy,16,7,11,0,0.6,se,49,1085

2021-07-01,Warangal,hurricane,12,2,9,179,12.5,e,47,1076

2021-06-30,Warangal,tornado,30,20,24,0,11.4,o,56,1111

2021-06-29,Warangal,cloudy,30,16,24,0,2.7,ne,13,960

2021-06-28,Warangal,sunny,16,0,11,0,12.4,n,13,961

2021-06-27,Warangal,sunny,21,10,14,0,3.0,ne,52,1085

2021-06-26,Warangal,sunny,11,2,5,0,7.8,se,17,1150

2021-06-25,Warangal,partially cloudy,30,18,27,0,13.9,o,52,995

2021-06-24,Warangal,rainy,20,10,16,34,8.1,ne,55,1093

2021-06-23,Warangal,partially cloudy,25,10,18,0,11.9,s,68,989

2021-06-22,Warangal,tornado,29,8,25,0,7.6,ne,13,1152

2021-06-21,Warangal,sunny,29,16,21,0,10.2,o,49,1154

2021-06-20,Warangal,hurricane,12,2,8,73,10.0,n,49,963

2021-06-19,Warangal,rainy,19,5,11,92,2.1,n,41,958

2021-06-18,Warangal,partially cloudy,19,6,13,0,8.8,ne,34,1108

2021-06-17,Warangal,rainy,15,1,4,62,6.2,n,24,969

2021-06-16,Warangal,sunny,10,1,4,0,12.7,se,59,1193

2021-06-15,Warangal,cloudy,23,14,20,0,11.8,ne,10,1187

2021-06-14,Warangal,partially cloudy,23,14,17,0,5.3,e,58,1147

2021-06-13,Warangal,rainy,29,19,25,157,3.2,e,32,1140

2021-06-12,Warangal,rainy,17,1,5,86,6.9,se,35,1042

2021-06-11,Warangal,hurricane,29,12,20,199,3.5,e,69,1135

2021-06-10,Warangal,partially cloudy,12,4,8,0,12.9,no,16,1111

2021-06-09,Warangal,foggy,10,0,6,0,8.7,ne,64,1007

2021-06-08,Warangal,partially cloudy,15,7,11,0,10.8,so,36,1191

2021-06-07,Warangal,sunny,22,6,11,0,12.3,s,11,1132

2021-06-06,Warangal,stormy,28,0,25,9,13.8,no,48,1169

2021-06-05,Warangal,sunny,15,0,10,0,10.0,no,31,1096

2021-06-04,Warangal,rainy,17,7,11,148,13.1,o,52,1149

2021-06-03,Warangal,rainy,26,1,16,171,8.2,ne,26,1121

2021-06-02,Warangal,rainy,12,0,7,103,5.0,ne,27,1011

2021-06-01,Warangal,sunny,12,2,8,0,9.7,no,13,1010

2021-05-31,Warangal,rainy,22,8,14,182,7.5,o,47,1084

2021-05-30,Warangal,sunny,30,4,21,0,13.5,ne,52,960

2021-05-29,Warangal,sunny,26,17,22,0,1.0,e,63,1132

2021-05-28,Warangal,sunny,20,0,8,0,8.1,s,44,967

2021-05-27,Warangal,hurricane,20,5,15,24,3.9,so,69,1078

2021-05-26,Warangal,cloudy,12,2,9,0,7.4,e,62,1092

2021-05-25,Warangal,sunny,19,7,12,0,12.6,s,56,971

2021-05-24,Warangal,rainy,22,12,18,179,13.2,n,13,1146

2021-05-23,Warangal,foggy,12,1,5,0,1.3,ne,12,1114

2021-05-22,Warangal,sunny,11,0,5,0,7.6,e,55,1024

2021-05-21,Warangal,sunny,13,5,9,0,7.5,ne,42,1195

2021-05-20,Warangal,rainy,17,1,8,24,12.5,n,37,1125

2021-05-19,Warangal,rainy,30,8,26,75,5.9,e,18,1190

2021-05-18,Warangal,sunny,22,4,19,0,9.1,o,27,1177

2021-05-17,Warangal,cloudy,16,4,13,0,1.9,se,15,1178

2021-05-16,Warangal,cloudy,14,4,10,0,8.1,ne,62,966

2021-05-15,Warangal,sunny,20,10,16,0,9.1,so,40,1181

2021-05-14,Warangal,rainy,30,4,9,31,4.5,se,41,974

2021-05-13,Warangal,rainy,22,6,12,186,13.4,n,59,1096

2021-05-12,Warangal,sunny,11,0,7,0,8.3,so,63,1047

2021-05-11,Warangal,rainy,10,0,7,100,4.1,e,27,1073

2021-05-10,Warangal,sunny,11,3,8,0,10.7,s,40,1068

2021-05-09,Warangal,sunny,19,9,16,0,5.2,no,27,1018

2021-05-08,Warangal,sunny,20,1,9,0,5.6,n,24,958

2021-05-07,Warangal,partially cloudy,16,3,13,0,9.4,s,64,1059

2021-05-06,Warangal,partially cloudy,19,5,10,0,12.3,se,21,1139

2021-05-05,Warangal,sunny,12,4,7,0,0.9,so,12,1108

2021-05-04,Warangal,rainy,22,2,15,102,6.7,e,38,1102

2021-05-03,Warangal,rainy,12,3,9,177,11.5,se,60,1189

2021-05-02,Warangal,rainy,22,6,13,77,7.8,ne,19,1171

2021-05-01,Warangal,hurricane,19,6,9,140,6.8,o,32,1176

2021-04-30,Warangal,sunny,17,5,13,0,12.2,no,12,976

2021-04-29,Warangal,tornado,30,14,27,0,7.3,se,33,1167

2021-04-28,Warangal,sunny,15,5,11,0,8.0,e,55,1146

2021-04-27,Warangal,sunny,21,9,18,0,14.3,se,27,1200

2021-04-26,Warangal,partially cloudy,13,1,5,0,8.3,s,62,1014

2021-04-25,Warangal,sunny,14,4,11,0,14.6,no,26,1133

2021-04-24,Warangal,sunny,19,3,14,0,14.2,n,70,1037

2021-04-23,Warangal,cloudy,21,13,16,0,11.0,no,60,1146

2021-04-22,Warangal,rainy,21,11,15,20,12.4,no,38,1110

2021-04-21,Warangal,rainy,12,2,5,106,2.3,ne,60,1065

2021-04-20,Warangal,sunny,17,7,13,0,8.6,so,44,981

2021-04-19,Warangal,sunny,30,10,17,0,3.0,ne,52,978

2021-04-18,Warangal,sunny,19,7,15,0,12.8,n,41,1028

2021-04-17,Warangal,sunny,17,9,12,0,6.2,ne,45,994

2021-04-16,Warangal,partially cloudy,15,7,12,0,2.7,s,43,1013

2021-04-15,Warangal,partially cloudy,25,7,20,0,13.2,o,10,992

2021-04-14,Warangal,cloudy,15,4,11,0,9.1,ne,14,976

2021-04-13,Warangal,cloudy,10,0,5,0,13.9,o,64,1065

2021-04-12,Warangal,hurricane,20,1,16,70,14.8,n,40,979

2021-04-11,Warangal,partially cloudy,15,4,7,0,12.3,ne,55,1030

2021-04-10,Warangal,sunny,13,1,5,0,9.7,se,58,1099

2021-04-09,Warangal,hurricane,28,5,21,185,3.4,se,12,1078

2021-04-08,Warangal,rainy,26,8,23,40,12.7,ne,10,1092

2021-04-07,Warangal,sunny,10,2,6,0,13.5,so,15,1034

2021-04-06,Warangal,partially cloudy,12,1,9,0,13.9,se,27,954

2021-04-05,Warangal,sunny,14,1,9,0,12.7,ne,17,964

2021-04-04,Warangal,rainy,11,0,8,130,13.1,se,68,1118

2021-04-03,Warangal,sunny,27,11,17,0,14.9,se,38,960

2021-04-02,Warangal,sunny,12,3,6,0,12.5,e,10,1069

2021-04-01,Warangal,sunny,24,7,13,0,3.5,no,11,994

2021-03-31,Warangal,hurricane,11,2,7,185,2.2,o,62,1104

2021-03-30,Warangal,rainy,30,10,22,107,12.1,so,51,1153

2021-03-29,Warangal,sunny,10,2,7,0,12.2,s,13,1176

2021-03-28,Warangal,sunny,22,2,12,0,11.9,n,41,1180

2021-03-27,Warangal,sunny,15,4,7,0,8.1,se,52,1049

2021-03-26,Warangal,sunny,17,6,10,0,9.6,no,64,1099

2021-03-25,Warangal,sunny,25,17,21,0,13.7,n,19,1025

2021-03-24,Warangal,sunny,14,6,9,0,14.2,o,53,1152

2021-03-23,Warangal,rainy,16,6,9,44,7.1,s,43,1119

2021-03-22,Warangal,cloudy,14,5,10,0,10.6,so,21,1021

2021-03-21,Warangal,sunny,17,8,13,0,7.7,so,49,1172

2021-03-20,Warangal,sunny,26,6,11,0,9.1,se,58,992

2021-03-19,Warangal,sunny,10,1,6,0,12.2,so,52,1100

2021-03-18,Warangal,rainy,24,6,17,20,1.4,o,28,1098

2021-03-17,Warangal,sunny,12,3,8,0,1.4,n,17,1076

2021-03-16,Warangal,rainy,30,0,15,75,1.4,o,51,1174

2021-03-15,Warangal,rainy,16,3,11,175,5.0,o,13,1164

2021-03-14,Warangal,partially cloudy,19,3,10,0,14.9,se,31,1042

2021-03-13,Warangal,sunny,19,3,16,0,6.7,ne,29,1179

2021-03-12,Warangal,sunny,21,6,16,0,2.2,e,46,1091

2021-03-11,Warangal,cloudy,20,6,10,0,3.9,o,49,1118

2021-03-10,Warangal,hurricane,28,1,16,138,14.9,e,26,1169

2021-03-09,Warangal,stormy,11,3,6,127,6.4,so,14,1022

2021-03-08,Warangal,sunny,10,2,6,0,6.3,n,59,1177

2021-03-07,Warangal,sunny,27,3,10,0,8.2,no,69,1074

2021-03-06,Warangal,stormy,16,4,12,148,1.5,so,22,990

2021-03-05,Warangal,cloudy,19,6,16,0,7.4,s,28,976

2021-03-04,Warangal,sunny,13,2,5,0,1.1,so,17,1071

2021-03-03,Warangal,rainy,18,8,11,114,0.9,e,41,1024

2021-03-02,Warangal,rainy,25,9,19,137,12.8,ne,41,975

2021-03-01,Warangal,rainy,24,16,19,38,2.5,e,32,1028

2021-02-28,Warangal,cloudy,28,14,25,0,9.2,n,52,1112

2021-02-27,Warangal,sunny,13,1,8,0,11.1,o,11,969

2021-02-26,Warangal,cloudy,22,14,17,0,6.8,se,61,1171

2021-02-25,Warangal,sunny,21,7,12,0,6.2,ne,16,1023

2021-02-24,Warangal,sunny,15,5,11,0,2.0,so,10,965

2021-02-23,Warangal,sunny,30,9,24,0,6.3,o,22,995

2021-02-22,Warangal,rainy,27,18,24,185,1.5,ne,67,1048

2021-02-21,Warangal,sunny,25,5,14,0,7.0,n,37,1115

2021-02-20,Warangal,rainy,17,1,14,167,5.8,se,41,1100

2021-02-19,Warangal,sunny,28,17,25,0,11.3,e,18,1172

2021-02-18,Warangal,sunny,20,12,17,0,4.1,ne,37,988

2021-02-17,Warangal,sunny,26,17,23,0,6.0,no,16,1125

2021-02-16,Warangal,sunny,21,12,18,0,6.0,n,35,1012

2021-02-15,Warangal,rainy,19,5,15,153,12.9,e,58,1010

2021-02-14,Warangal,sunny,28,19,22,0,14.0,o,57,1018

2021-02-13,Warangal,foggy,22,3,17,0,12.3,se,14,1044

2021-02-12,Warangal,partially cloudy,16,1,4,0,2.2,o,44,1146

2021-02-11,Warangal,rainy,23,14,18,28,6.9,so,26,1085

2021-02-10,Warangal,rainy,13,0,10,5,7.5,s,50,1072

2021-02-09,Warangal,partially cloudy,27,10,24,0,7.8,n,70,1179

2021-02-08,Warangal,hurricane,27,9,12,76,10.9,so,41,1170

2021-02-07,Warangal,sunny,30,8,24,0,15.0,ne,47,1153

2021-02-06,Warangal,tornado,20,7,10,0,1.8,s,62,1098

2021-02-05,Warangal,partially cloudy,21,3,12,0,4.7,s,53,1046

2021-02-04,Warangal,rainy,27,8,19,198,12.6,e,43,1133

2021-02-03,Warangal,foggy,23,12,20,0,4.1,se,69,1191

2021-02-02,Warangal,partially cloudy,14,1,4,0,0.9,se,31,1028

2021-02-01,Warangal,rainy,24,4,7,180,13.2,ne,10,1100

2021-01-31,Warangal,stormy,23,8,16,124,3.6,n,32,1152

2021-01-30,Warangal,cloudy,29,18,23,0,8.8,ne,56,1027

2021-01-29,Warangal,partially cloudy,25,1,5,0,11.7,ne,11,980

2022-01-28,Nizamabad,stormy,16,3,12,30,11.1,no,26,1050

2022-01-27,Nizamabad,partially cloudy,25,16,22,0,3.9,e,15,1130

2022-01-26,Nizamabad,partially cloudy,25,5,14,0,9.6,s,32,1194

2022-01-25,Nizamabad,partially cloudy,18,7,12,0,3.6,o,62,1063

2022-01-24,Nizamabad,partially cloudy,16,5,10,0,7.2,o,53,1163

2022-01-23,Nizamabad,partially cloudy,22,13,17,0,8.7,so,27,1129

2022-01-22,Nizamabad,partially cloudy,10,2,5,0,3.9,no,54,1139

2022-01-21,Nizamabad,hurricane,29,7,11,90,3.2,o,17,1151

2022-01-20,Nizamabad,sunny,29,15,19,0,2.3,ne,29,960

2022-01-19,Nizamabad,partially cloudy,23,10,16,0,4.2,no,10,969

