date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure
2022-01-22,Warangal,sunny,18,0,14,0,11.3,o,35,1032
2022-01-21,Warangal,rainy,30,20,23,27,13.8,o,62,1178
2022-01-20,Warangal,rainy,25,7,19,44,2.1,n,54,1087
2022-01-19,Warangal,sunny,24,12,17,0,11.0,o,28,1186
2022-01-18,Warangal,rainy,17,3,8,87,10.5,no,57,953
2022-01-17,Warangal,sunny,30,13,22,0,14.9,no,66,1170
2022-01-16,Warangal,cloudy,12,4,7,0,12.8,n,57,972
2022-01-15,Warangal,rainy,21,7,11,48,14.2,ne,69,1075
2022-01-14,Warangal,stormy,20,9,12,66,10.6,e,38,1124
2022-01-13,Warangal,partially cloudy,10,0,4,0,13.6,se,52,1129
2022-01-12,Warangal,partially cloudy,29,16,23,0,12.4,n,30,1042
2022-01-11,Warangal,sunny,23,9,20,0,5.7,n,10,1075
2022-01-10,Warangal,rainy,18,0,5,73,4.2,s,34,1135
2022-01-09,Warangal,sunny,29,4,7,0,11.3,n,11,1171
2022-01-08,Warangal,rainy,25,1,19,183,12.4,ne,20,1015
2022-01-07,Warangal,rainy,30,13,17,65,3.9,so,26,1131
2022-01-06,Warangal,sunny,19,9,16,0,7.2,o,37,1057
2022-01-05,Warangal,sunny,24,1,16,0,0.8,s,48,1102
2022-01-04,Warangal,partially cloudy,15,5,12,0,4.3,se,20,1071
2022-01-03,Warangal,partially cloudy,30,13,20,0,10.9,no,47,1128
2022-01-02,Warangal,hurricane,17,4,11,21,3.6,se,47,993
2022-01-01,Warangal,partially cloudy,23,13,17,0,9.5,e,17,1088
2021-12-31,Warangal,sunny,10,2,7,0,8.8,ne,22,954
2021-12-30,Warangal,sunny,21,8,18,0,4.1,se,61,1010
2021-12-29,Warangal,rainy,15,6,11,23,2.0,s,18,1049
2021-12-28,Warangal,rainy,14,6,10,57,13.0,o,24,1178
2021-12-27,Warangal,sunny,11,2,7,0,12.2,ne,29,1072
2021-12-26,Warangal,rainy,24,15,21,182,8.1,s,53,1062
2021-12-25,Warangal,sunny,14,6,9,0,5.4,s,18,1095
2021-12-24,Warangal,sunny,15,0,7,0,2.0,o,41,1012
2021-12-23,Warangal,tornado,23,4,16,0,9.7,o,10,985
2021-12-22,Warangal,rainy,20,8,16,112,13.4,s,21,1002
2021-12-21,Warangal,sunny,25,6,14,0,6.9,se,33,1144
2021-12-20,Warangal,tornado,22,2,17,0,9.9,o,25,1091
2021-12-19,Warangal,sunny,24,13,18,0,12.3,o,18,978
2021-12-18,Warangal,rainy,28,18,22,177,4.8,ne,36,1100
2021-12-17,Warangal,sunny,29,14,25,0,10.8,se,16,1114
2021-12-16,Warangal,hurricane,14,3,11,7,13.8,no,34,1043
2021-12-15,Warangal,rainy,10,0,6,107,11.4,n,24,1023
2021-12-14,Warangal,sunny,27,0,17,0,10.3,so,53,1026
2021-12-13,Warangal,sunny,25,6,14,0,0.8,no,32,972
2021-12-12,Warangal,tornado,29,13,19,0,2.7,o,53,1094
2021-12-11,Warangal,sunny,23,7,19,0,13.9,so,38,965
2021-12-10,Warangal,sunny,17,1,8,0,14.2,n,67,1009
2021-12-09,Warangal,cloudy,21,9,18,0,9.5,se,52,982
2021-12-08,Warangal,foggy,19,5,16,0,12.5,no,56,1160
2021-12-07,Warangal,rainy,10,0,4,105,14.4,se,24,954
2021-12-06,Warangal,rainy,13,5,9,114,8.8,e,24,951
2021-12-05,Warangal,sunny,14,3,10,0,13.0,n,23,995
2021-12-04,Warangal,rainy,27,8,19,21,7.4,ne,34,1113
2021-12-03,Warangal,rainy,23,3,14,120,11.8,e,13,1016
2021-12-02,Warangal,sunny,20,4,12,0,8.4,ne,25,1016
2021-12-01,Warangal,sunny,25,17,21,0,8.9,s,48,1046
2021-11-30,Warangal,sunny,12,4,7,0,8.9,e,43,1199
2021-11-29,Warangal,sunny,17,7,11,0,4.4,ne,33,1001
2021-11-28,Warangal,rainy,27,11,14,80,14.7,ne,21,1049
2021-11-27,Warangal,cloudy,14,1,11,0,9.0,n,24,1133
2021-11-26,Warangal,sunny,21,1,18,0,8.3,ne,33,1040
2021-11-25,Warangal,sunny,17,2,13,0,5.0,ne,39,1124
2021-11-24,Warangal,sunny,15,3,12,0,13.5,se,22,1143
2021-11-23,Warangal,sunny,22,5,11,0,7.5,no,17,1156
2021-11-22,Warangal,rainy,27,19,22,68,11.8,o,55,1126
2021-11-21,Warangal,sunny,11,3,8,0,3.6,s,43,1087
2021-11-20,Warangal,sunny,12,4,8,0,7.2,s,60,1138
2021-11-19,Warangal,sunny,11,1,6,0,4.9,o,54,1168
2021-11-18,Warangal,sunny,23,7,12,0,7.4,no,53,1010
2021-11-17,Warangal,partially cloudy,10,2,7,0,11.4,ne,66,1152
2021-11-16,Warangal,rainy,11,3,8,92,0.5,e,12,1077
2021-11-15,Warangal,partially cloudy,13,1,4,0,11.2,o,63,1136
2021-11-14,Warangal,tornado,17,1,7,0,10.7,o,43,1115
2021-11-13,Warangal,cloudy,11,2,7,0,5.2,se,24,958
2021-11-12,Warangal,sunny,14,1,8,0,13.4,n,31,1050
2021-11-11,Warangal,foggy,28,10,24,0,9.6,e,25,1092
2021-11-10,Warangal,sunny,11,2,5,0,7.7,se,19,995
2021-11-09,Warangal,sunny,28,16,21,0,4.9,e,31,1006
2021-11-08,Warangal,rainy,20,5,12,196,12.6,ne,54,1074
2021-11-07,Warangal,partially cloudy,17,0,9,0,13.4,s,36,1187
2021-11-06,Warangal,sunny,22,11,19,0,2.9,se,33,1053
2021-11-05,Warangal,sunny,21,1,16,0,4.8,o,39,1183
2021-11-04,Warangal,cloudy,17,9,12,0,13.8,so,26,1125
2021-11-03,Warangal,rainy,28,1,7,133,5.8,se,10,991
2021-11-02,Warangal,sunny,24,1,5,0,11.8,se,44,1136
2021-11-01,Warangal,tornado,13,1,9,0,8.2,e,37,978
2021-10-31,Warangal,sunny,21,8,15,0,9.5,s,54,1018
2021-10-30,Warangal,partially cloudy,14,0,3,0,1.8,n,63,974
2021-10-29,Warangal,tornado,20,0,7,0,12.9,no,46,979
2021-10-28,Warangal,rainy,12,3,7,47,14.7,n,25,1118
2021-10-27,Warangal,hurricane,20,2,6,39,4.0,no,48,1195
2021-10-26,Warangal,stormy,25,13,22,110,3.3,se,57,1156
2021-10-25,Warangal,tornado,12,0,8,0,1.8,ne,27,1141
2021-10-24,Warangal,rainy,22,0,13,193,3.9,s,10,1118
2021-10-23,Warangal,sunny,15,3,12,0,4.4,no,68,1009
2021-10-22,Warangal,rainy,19,1,15,166,2.0,e,63,1025
2021-10-21,Warangal,sunny,30,21,26,0,5.8,ne,28,1080
2021-10-20,Warangal,hurricane,18,2,7,103,10.2,e,10,975
2021-10-19,Warangal,rainy,26,9,19,160,10.8,no,49,1107
2021-10-18,Warangal,partially cloudy,20,5,9,0,10.7,o,27,1149
2021-10-17,Warangal,hurricane,20,8,14,16,11.7,no,12,1004
2021-10-16,Warangal,cloudy,27,5,21,0,13.3,e,48,1035
2021-10-15,Warangal,rainy,10,2,7,11,11.0,n,20,1098
2021-10-14,Warangal,rainy,19,10,16,159,10.2,no,67,1100
2021-10-13,Warangal,partially cloudy,22,3,15,0,10.1,e,32,979
2021-10-12,Warangal,sunny,17,5,9,0,1.6,o,22,1094
2021-10-11,Warangal,sunny,27,11,24,0,9.3,ne,38,1168
2021-10-10,Warangal,hurricane,26,9,22,118,13.2,so,62,1120
2021-10-09,Warangal,rainy,13,1,7,100,13.4,no,68,1052
2021-10-08,Warangal,sunny,17,7,14,0,6.3,so,57,1047
2021-10-07,Warangal,partially cloudy,28,5,25,0,5.0,s,12,1167
2021-10-06,Warangal,sunny,29,7,11,0,13.6,e,42,1034
2021-10-05,Warangal,rainy,26,7,14,87,9.8,o,41,956
2021-10-04,Warangal,rainy,23,11,14,195,3.1,so,43,987
2021-10-03,Warangal,sunny,20,3,17,0,14.4,se,25,999
2021-10-02,Warangal,rainy,14,3,10,32,2.8,so,21,1105
2021-10-01,Warangal,partially cloudy,24,4,12,0,9.8,e,65,1147
2021-09-30,Warangal,sunny,23,9,16,0,7.6,s,21,968
2021-09-29,Warangal,sunny,21,11,17,0,13.1,ne,70,1074
2021-09-28,Warangal,sunny,17,8,12,0,7.6,o,54,974
2021-09-27,Warangal,tornado,25,4,7,0,13.7,s,62,1092
2021-09-26,Warangal,stormy,25,2,12,72,3.4,no,54,1139
2021-09-25,Warangal,partially cloudy,26,8,20,0,12.0,e,15,1068
2021-09-24,Warangal,sunny,23,8,20,0,9.4,s,31,1097
2021-09-23,Warangal,partially cloudy,11,0,5,0,11.6,ne,35,1037
2021-09-22,Warangal,sunny,17,4,10,0,4.7,s,30,1038
2021-09-21,Warangal,partially cloudy,25,2,19,0,13.5,s,68,963
2021-09-20,Warangal,partially cloudy,16,7,10,0,1.9,no,34,991
2021-09-19,Warangal,sunny,25,16,22,0,5.7,o,45,962
2021-09-18,Warangal,sunny,30,9,14,0,4.0,n,45,1044
2021-09-17,Warangal,sunny,17,0,6,0,11.3,n,14,1020
2021-09-16,Warangal,sunny,26,6,22,0,14.2,o,34,1022
2021-09-15,Warangal,sunny,11,1,4,0,9.0,o,25,1057
2021-09-14,Warangal,sunny,21,8,13,0,1.2,se,20,1018
2021-09-13,Warangal,sunny,23,15,18,0,1.5,n,68,1179
2021-09-12,Warangal,partially cloudy,12,3,6,0,15.0,no,59,1101
2021-09-11,Warangal,sunny,15,3,9,0,11.0,e,68,1139
2021-09-10,Warangal,rainy,17,3,13,104,3.6,so,38,1150
2021-09-09,Warangal,rainy,10,2,6,186,6.2,so,14,996
2021-09-08,Warangal,sunny,23,9,20,0,11.6,se,14,1055
2021-09-07,Warangal,sunny,11,2,8,0,4.1,so,12,1068
2021-09-06,Warangal,partially cloudy,20,5,15,0,14.0,o,25,995
2021-09-05,Warangal,rainy,10,2,5,40,1.7,s,25,1048
2021-09-04,Warangal,rainy,14,4,10,67,12.2,so,27,1007
2021-09-03,Warangal,rainy,23,4,7,48,12.3,n,10,1148
2021-09-02,Warangal,tornado,21,12,17,0,12.6,o,33,1043
2021-09-01,Warangal,stormy,15,0,5,64,6.2,e,14,1162
2021-08-31,Warangal,rainy,26,3,20,78,10.6,n,68,1002
2021-08-30,Warangal,partially cloudy,14,1,4,0,6.6,n,24,1157
2021-08-29,Warangal,stormy,23,10,15,107,14.7,n,49,982
2021-08-28,Warangal,sunny,28,10,24,0,3.2,ne,13,1037
2021-08-27,Warangal,foggy,28,9,22,0,7.0,n,15,1162
2021-08-26,Warangal,rainy,11,0,5,171,4.7,no,13,1023
2021-08-25,Warangal,rainy,21,0,16,46,2.1,so,46,1172
2021-08-24,Warangal,cloudy,26,15,23,0,5.9,se,47,1143
2021-08-23,Warangal,sunny,15,6,11,0,12.2,ne,43,985
2021-08-22,Warangal,sunny,18,0,11,0,10.6,e,33,1150
2021-08-21,Warangal,tornado,17,8,11,0,12.6,s,27,1057
2021-08-20,Warangal,sunny,24,15,18,0,8.5,e,53,1195
2021-08-19,Warangal,sunny,29,5,16,0,14.5,se,65,967
2021-08-18,Warangal,sunny,19,1,15,0,0.9,no,56,971
2021-08-17,Warangal,sunny,29,18,26,0,9.0,no,52,1094
2021-08-16,Warangal,rainy,17,0,5,42,10.5,se,40,1098
2021-08-15,Warangal,sunny,28,15,20,0,2.4,no,53,1022
2021-08-14,Warangal,rainy,29,11,14,87,12.2,s,16,966
2021-08-13,Warangal,sunny,18,9,13,0,5.6,o,23,989
2021-08-12,Warangal,sunny,17,0,8,0,1.7,n,30,1190
2021-08-11,Warangal,partially cloudy,16,5,11,0,4.8,s,20,1054
2021-08-10,Warangal,sunny,19,9,16,0,3.2,o,30,1106
2021-08-09,Warangal,stormy,22,10,16,33,2.2,se,33,1049
2021-08-08,Warangal,sunny,30,11,23,0,14.3,o,19,1065
2021-08-07,Warangal,partially cloudy,22,12,17,0,3.1,e,41,1049
2021-08-06,Warangal,sunny,29,5,15,0,12.5,n,58,964
2021-08-05,Warangal,partially cloudy,19,9,14,0,7.0,e,22,976
2021-08-04,Warangal,partially cloudy,12,2,6,0,14.6,e,46,1194
2021-08-03,Warangal,foggy,26,8,18,0,1.0,so,46,1039
2021-08-02,Warangal,sunny,28,1,19,0,10.5,e,64,1054
2021-08-01,Warangal,sunny,28,12,25,0,10.8,no,31,1196
2021-07-31,Warangal,rainy,10,2,6,144,5.3,so,57,1121
2021-07-30,Warangal,partially cloudy,12,2,6,0,6.7,n,52,1150
2021-07-29,Warangal,cloudy,13,0,9,0,5.1,no,59,1121
2021-07-28,Warangal,sunny,15,4,11,0,11.6,so,44,1159
2021-07-27,Warangal,sunny,10,1,6,0,6.6,se,60,988
2021-07-26,Warangal,tornado,13,5,9,0,14.5,e,54,1121
2021-07-25,Warangal,sunny,26,4,8,0,5.4,so,51,1191
2021-07-24,Warangal,sunny,14,1,5,0,7.1,e,31,969
2021-07-23,Warangal,tornado,16,2,11,0,9.8,ne,14,990
2021-07-22,Warangal,sunny,30,8,22,0,6.7,o,27,1115
2021-07-21,Warangal,stormy,17,8,11,140,9.7,n,68,1122
2021-07-20,Warangal,foggy,23,13,16,0,13.7,s,46,1180
2021-07-19,Warangal,cloudy,26,14,22,0,4.1,so,21,1040
2021-07-18,Warangal,partially cloudy,15,5,12,0,8.9,n,61,1139
2021-07-17,Warangal,rainy,20,7,12,151,1.3,e,28,1175
2021-07-16,Warangal,partially cloudy,20,3,15,0,10.6,n,64,1039
2021-07-15,Warangal,rainy,28,16,25,134,6.5,ne,35,1127
2021-07-14,Warangal,sunny,25,10,22,0,12.1,se,31,1117
2021-07-13,Warangal,rainy,13,3,8,22,9.3,ne,34,1157
2021-07-12,Warangal,sunny,13,2,8,0,6.3,s,26,1060
2021-07-11,Warangal,sunny,23,12,16,0,14.4,ne,63,1029
2021-07-10,Warangal,cloudy,20,9,14,0,7.9,o,69,960
2021-07-09,Warangal,sunny,18,10,13,0,11.4,se,50,1156
2021-07-08,Warangal,foggy,26,10,17,0,9.8,no,39,957
2021-07-07,Warangal,tornado,30,22,26,0,4.7,o,12,1148
2021-07-06,Warangal,partially cloudy,16,0,5,0,10.2,s,15,952
2021-07-05,Warangal,sunny,18,7,12,0,12.5,o,59,1104
2021-07-04,Warangal,sunny,10,1,4,0,6.8,ne,55,1060
2021-07-03,Warangal,sunny,19,0,10,0,2.6,so,33,1107
2021-07-02,Warangal,rainy,27,8,11,104,8.3,s,26,1043
2021-07-01,Warangal,hurricane,12,1,4,182,1.9,no,13,1185
2021-06-30,Warangal,sunny,25,14,21,0,2.3,e,66,1112
2021-06-29,Warangal,sunny,30,7,17,0,9.9,so,31,1016
2021-06-28,Warangal,rainy,13,3,9,25,14.3,e,31,1181
2021-06-27,Warangal,rainy,20,12,15,14,4.6,o,54,1190
2021-06-26,Warangal,partially cloudy,10,1,7,0,2.9,so,44,1042
2021-06-25,Warangal,foggy,17,9,13,0,14.7,ne,33,1066
2021-06-24,Warangal,cloudy,12,4,8,0,8.8,n,69,1103
2021-06-23,Warangal,sunny,12,1,8,0,13.6,se,29,1012
2021-06-22,Warangal,rainy,14,1,6,90,12.9,s,14,1161
2021-06-21,Warangal,sunny,13,4,8,0,7.3,so,33,1099
2021-06-20,Warangal,cloudy,20,7,10,0,15.0,o,48,1110
2021-06-19,Warangal,sunny,12,3,6,0,14.4,n,35,1174
2021-06-18,Warangal,rainy,25,14,21,141,3.0,e,59,985
2021-06-17,Warangal,rainy,14,0,4,143,12.3,e,67,1072
2021-06-16,Warangal,sunny,22,5,9,0,6.5,ne,65,963
2021-06-15,Warangal,rainy,28,16,20,188,13.6,s,68,1047
2021-06-14,Warangal,sunny,22,7,18,0,3.5,no,10,1108
2021-06-13,Warangal,rainy,26,3,18,84,4.4,n,15,1111
2021-06-12,Warangal,rainy,30,16,26,32,7.9,o,30,1048
2021-06-11,Warangal,cloudy,21,6,16,0,12.7,n,54,1178
2021-06-10,Warangal,rainy,26,2,22,39,8.2,n,15,1068
2021-06-09,Warangal,rainy,20,4,8,191,3.0,n,39,1074
2021-06-08,Warangal,sunny,20,2,14,0,2.3,n,54,1046
2021-06-07,Warangal,partially cloudy,23,0,7,0,5.7,se,55,967
2021-06-06,Warangal,rainy,14,0,11,65,3.2,s,27,1050
2021-06-05,Warangal,sunny,30,14,19,0,14.6,n,61,1086
2021-06-04,Warangal,sunny,20,12,15,0,10.3,n,40,1138
2021-06-03,Warangal,sunny,27,15,20,0,2.6,ne,14,1175
2021-06-02,Warangal,rainy,24,12,20,142,6.2,n,37,1091
2021-06-01,Warangal,tornado,20,2,16,0,10.6,e,58,1077
2021-05-31,Warangal,rainy,22,5,16,112,4.7,se,18,956
2021-05-30,Warangal,rainy,17,2,10,122,4.2,no,68,1059
2021-05-29,Warangal,partially cloudy,26,15,19,0,10.5,o,22,976
2021-05-28,Warangal,partially cloudy,12,1,5,0,9.3,ne,28,1081
2021-05-27,Warangal,sunny,17,7,10,0,10.7,e,20,951
2021-05-26,Warangal,rainy,30,11,23,100,2.8,ne,63,1171
2021-05-25,Warangal,sunny,22,0,17,0,2.8,ne,54,1038
2021-05-24,Warangal,partially cloudy,29,13,24,0,9.0,n,14,1101
2021-05-23,Warangal,stormy,22,12,15,43,4.8,se,61,1131
2021-05-22,Warangal,hurricane,13,4,8,109,11.7,n,44,1104
2021-05-21,Warangal,sunny,23,0,5,0,12.1,se,53,1106
2021-05-20,Warangal,sunny,13,2,5,0,9.5,n,16,956
2021-05-19,Warangal,stormy,22,11,14,26,11.1,s,37,1164
2021-05-18,Warangal,sunny,18,1,14,0,6.4,o,55,1183
2021-05-17,Warangal,sunny,10,2,5,0,7.4,so,17,1180
2021-05-16,Warangal,sunny,20,8,12,0,4.4,se,22,1141
2021-05-15,Warangal,sunny,11,2,6,0,4.2,e,10,1015
2021-05-14,Warangal,partially cloudy,20,12,16,0,5.9,o,15,1062
2021-05-13,Warangal,partially cloudy,27,16,20,0,0.9,o,41,1135
2021-05-12,Warangal,hurricane,30,12,19,51,6.7,e,49,1000
2021-05-11,Warangal,sunny,12,3,6,0,6.8,o,37,1045
2021-05-10,Warangal,foggy,27,10,18,0,8.1,se,53,1034
2021-05-09,Warangal,sunny,25,1,17,0,1.6,se,33,1016
2021-05-08,Warangal,partially cloudy,29,13,26,0,9.4,n,38,1151
2021-05-07,Warangal,tornado,28,20,25,0,0.9,ne,59,1154
2021-05-06,Warangal,sunny,25,0,16,0,2.8,no,14,1042
2021-05-05,Warangal,rainy,12,3,9,69,12.9,ne,68,1024
2021-05-04,Warangal,cloudy,12,4,9,0,12.4,no,11,1152
2021-05-03,Warangal,sunny,10,0,4,0,8.5,se,23,1113
2021-05-02,Warangal,rainy,27,1,13,139,8.6,s,37,992
2021-05-01,Warangal,partially cloudy,20,0,3,0,9.8,e,53,1115
2021-04-30,Warangal,partially cloudy,28,3,8,0,3.3,no,25,965
2021-04-29,Warangal,partially cloudy,22,2,15,0,2.4,e,45,1112
2021-04-28,Warangal,partially cloudy,13,3,7,0,11.4,se,21,1126
2021-04-27,Warangal,rainy,10,2,7,56,9.4,so,25,1063
2021-04-26,Warangal,cloudy,30,5,12,0,9.3,se,38,1145
2021-04-25,Warangal,cloudy,17,7,10,0,10.7,n,25,1061
2021-04-24,Warangal,rainy,29,7,15,48,13.5,so,22,1141
2021-04-23,Warangal,partially cloudy,14,5,9,0,11.9,se,28,965
2021-04-22,Warangal,sunny,27,14,22,0,5.8,se,35,997
2021-04-21,Warangal,cloudy,19,11,14,0,8.6,no,58,986
2021-04-20,Warangal,rainy,17,5,10,199,5.7,so,53,1125
2021-04-19,Warangal,rainy,26,18,23,147,8.0,no,15,956
2021-04-18,Warangal,rainy,29,0,18,109,0.7,e,20,1164
2021-04-17,Warangal,rainy,20,5,15,125,6.3,no,46,1189
2021-04-16,Warangal,sunny,20,0,17,0,3.0,n,11,1166
2021-04-15,Warangal,sunny,16,8,12,0,5.6,o,22,1088
2021-04-14,Warangal,sunny,19,5,9,0,7.9,o,33,1107
2021-04-13,Warangal,sunny,23,6,13,0,9.5,e,17,1135
2021-04-12,Warangal,sunny,28,13,22,0,15.0,ne,27,1146
2021-04-11,Warangal,foggy,28,14,19,0,8.5,s,46,1157
2021-04-10,Warangal,rainy,20,6,16,102,6.1,so,54,1035
2021-04-09,Warangal,rainy,14,0,9,40,9.8,n,44,1199
2021-04-08,Warangal,partially cloudy,10,1,7,0,7.3,o,39,1116
2021-04-07,Warangal,sunny,21,11,18,0,14.0,so,18,1134
2021-04-06,Warangal,partially cloudy,10,1,7,0,14.7,e,29,1093
2021-04-05,Warangal,sunny,18,0,11,0,7.2,o,45,1026
2021-04-04,Warangal,rainy,22,1,6,123,8.9,ne,40,1013
2021-04-03,Warangal,rainy,16,3,8,98,11.8,n,55,975
2021-04-02,Warangal,sunny,11,2,5,0,13.1,n,53,1169
2021-04-01,Warangal,tornado,24,5,11,0,5.4,o,49,1062
2021-03-31,Warangal,tornado,26,1,22,0,7.3,no,10,1198
2021-03-30,Warangal,sunny,14,4,10,0,6.1,ne,19,1112
2021-03-29,Warangal,sunny,18,2,13,0,13.9,s,23,952
2021-03-28,Warangal,foggy,16,1,9,0,9.6,se,53,1014
2021-03-27,Warangal,sunny,13,2,8,0,2.1,n,46,1086
2021-03-26,Warangal,partially cloudy,28,2,5,0,6.5,ne,45,1185
2021-03-25,Warangal,sunny,11,2,7,0,1.0,no,54,1136
2021-03-24,Warangal,rainy,12,0,9,44,9.7,ne,17,1192
2021-03-23,Warangal,rainy,28,20,23,54,8.9,ne,16,1130
2021-03-22,Warangal,sunny,29,21,26,0,3.1,e,59,962
2021-03-21,Warangal,rainy,27,0,9,102,3.9,e,25,1172
2021-03-20,Warangal,tornado,25,1,19,0,10.5,e,24,1124
2021-03-19,Warangal,partially cloudy,18,7,13,0,9.7,so,15,1175
2021-03-18,Warangal,sunny,23,6,16,0,1.6,e,52,1191
2021-03-17,Warangal,sunny,17,7,12,0,8.2,s,62,1047
2021-03-16,Warangal,tornado,15,3,7,0,9.6,o,19,1038
2021-03-15,Warangal,sunny,26,1,19,0,14.1,se,69,1093
2021-03-14,Warangal,partially cloudy,11,2,7,0,3.5,n,18,1057
2021-03-13,Warangal,partially cloudy,23,10,19,0,4.6,no,37,1123
2021-03-12,Warangal,rainy,29,13,16,140,14.7,n,57,1025
2021-03-11,Warangal,hurricane,29,1,8,9,8.7,s,23,1138
2021-03-10,Warangal,rainy,29,16,26,33,10.0,e,61,1027
2021-03-09,Warangal,foggy,21,8,12,0,7.0,ne,10,1062
2021-03-08,Warangal,hurricane,22,8,14,146,4.9,so,16,1049
2021-03-07,Warangal,cloudy,23,7,15,0,8.8,o,16,1037
2021-03-06,Warangal,cloudy,13,0,9,0,9.3,no,59,1061
2021-03-05,Warangal,cloudy,29,18,26,0,3.9,o,20,1053
2021-03-04,Warangal,sunny,24,15,20,0,3.2,o,41,1014
2021-03-03,Warangal,rainy,18,6,12,166,3.5,ne,28,992
2021-03-02,Warangal,rainy,25,0,21,106,9.2,e,66,1137
2021-03-01,Warangal,sunny,27,19,23,0,11.7,s,25,1139
2021-02-28,Warangal,sunny,29,14,22,0,5.2,no,25,1022
2021-02-27,Warangal,rainy,11,0,4,87,2.1,e,49,985
2021-02-26,Warangal,rainy,20,10,16,79,2.3,s,31,1155
2021-02-25,Warangal,sunny,19,2,8,0,4.2,ne,51,979
2021-02-24,Warangal,partially cloudy,15,1,10,0,4.7,s,24,980
2021-02-23,Warangal,hurricane,26,2,16,49,7.7,e,54,1134
2021-02-22,Warangal,rainy,11,3,8,44,10.8,se,28,1194
2021-02-21,Warangal,partially cloudy,20,9,17,0,4.7,n,22,1001
2021-02-20,Warangal,rainy,11,3,8,78,1.3,o,65,969
2021-02-19,Warangal,rainy,18,1,8,24,4.7,no,18,963
2021-02-18,Warangal,sunny,30,13,27,0,14.0,no,31,1004
2021-02-17,Warangal,sunny,12,1,6,0,13.9,se,53,1090
2021-02-16,Warangal,cloudy,25,7,15,0,0.7,s,40,1153
2021-02-15,Warangal,rainy,13,5,8,33,8.6,s,13,1156
2021-02-14,Warangal,partially cloudy,25,2,22,0,10.2,so,66,1048
2021-02-13,Warangal,hurricane,26,12,18,125,8.5,e,52,1007
2021-02-12,Warangal,sunny,15,0,12,0,3.4,n,69,1180
2021-02-11,Warangal,sunny,21,11,15,0,14.1,o,24,981
2021-02-10,Warangal,cloudy,26,13,23,0,12.8,ne,10,974
2021-02-09,Warangal,cloudy,28,13,17,0,12.1,no,43,994
2021-02-08,Warangal,partially cloudy,19,1,15,0,2.7,no,44,1040
2021-02-07,Warangal,cloudy,23,15,20,0,5.7,no,21,977
2021-02-06,Warangal,sunny,21,6,10,0,2.6,se,27,1074
2021-02-05,Warangal,partially cloudy,24,3,18,0,2.3,no,10,1187
2021-02-04,Warangal,rainy,25,3,21,41,1.3,ne,17,968
2021-02-03,Warangal,sunny,13,0,7,0,10.1,e,58,1191
2021-02-02,Warangal,rainy,25,0,7,90,8.9,ne,32,1194
2021-02-01,Warangal,partially cloudy,14,3,9,0,9.4,se,43,1092
2021-01-31,Warangal,partially cloudy,16,5,12,0,13.7,no,11,1039
2021-01-30,Warangal,sunny,11,2,5,0,15.0,e,15,1158
2021-01-29,Warangal,sunny,11,3,8,0,11.1,no,35,1030
2021-01-28,Warangal,sunny,18,2,11,0,4.4,so,45,954
2021-01-27,Warangal,rainy,28,10,15,112,12.3,no,57,966
2022-01-26,Nizamabad,tornado,10,1,7,0,1.0,s,65,984
2022-01-25,Nizamabad,partially cloudy,13,5,10,0,9.6,n,11,971
2022-01-24,Nizamabad,rainy,24,1,11,61,9.0,ne,54,996
2022-01-23,Nizamabad,sunny,30,0,11,0,2.8,n,64,1041
2022-01-22,Nizamabad,rainy,28,2,18,183,14.4,e,22,1045
2022-01-21,Nizamabad,rainy,21,8,15,100,2.4,se,64,1136
2022-01-20,Nizamabad,stormy,13,3,10,14,6.9,no,34,992
2022-01-19,Nizamabad,partially cloudy,25,2,8,0,6.6,no,16,1045
2022-01-18,Nizamabad,sunny,22,11,19,0,10.2,e,11,1095
2022-01-17,Nizamabad,partially cloudy,28,4,21,0,1.9,e,27,1172
2022-01-16,Nizamabad,sunny,21,4,13,0,6.5,n,46,1195
2022-01-15,Nizamabad,partially cloudy,12,4,7,0,7.1,ne,42,985
2022-01-14,Nizamabad,sunny,30,0,14,0,3.7,se,30,964
2022-01-13,Nizamabad,rainy,12,3,7,52,3.2,so,39,1166
2022-01-12,Nizamabad,cloudy,16,2,5,0,4.1,no,12,1127
2022-01-11,Nizamabad,partially cloudy,28,5,18,0,9.5,s,69,1103
2022-01-10,Nizamabad,sunny,19,4,13,0,12.7,ne,52,1116
2022-01-09,Nizamabad,rainy,22,4,19,20,11.1,se,61,1097
2022-01-08,Nizamabad,rainy,18,2,12,119,11.5,ne,68,965
2022-01-07,Nizamabad,sunny,19,9,13,0,6.2,o,37,1099
2022-01-06,Nizamabad,rainy,18,7,10,140,1.1,o,35,1090
2022-01-05,Nizamabad,sunny,18,2,8,0,7.8,ne,34,1013
2022-01-04,Nizamabad,partially cloudy,22,1,11,0,10.3,no,27,1089
2022-01-03,Nizamabad,cloudy,19,6,16,0,1.6,n,26,1008
2022-01-02,Nizamabad,rainy,28,4,10,8,13.8,e,12,1071
2022-01-01,Nizamabad,rainy,13,2,8,130,14.5,ne,38,968
2021-12-31,Nizamabad,sunny,27,0,20,0,14.5,ne,54,1035
2021-12-30,Nizamabad,sunny,17,8,12,0,12.8,ne,67,1158
2021-12-29,Nizamabad,cloudy,16,0,9,0,4.0,so,65,1061
2021-12-28,Nizamabad,stormy,13,5,8,83,10.3,ne,30,1024
